GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "37000","North Carolina",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",426909.1,418810.4,408600.1,409383.0,428034.7,416158.2,432800.3,456242.8,466394.0,484681.8,500087.7,528502.8,567894.2,593139.1,580567.5,595725.4,622004.7
 "38000","North Dakota",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",35207.3,34250.0,36957.6,40473.5,45524.0,44817.5,47038.6,45681.9,43676.6,44930.4,45846.7,45696.5,49169.5,52028.8,53921.1,53168.7,51992.7
 "39000","Ohio",3,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",511980.5,494214.7,501691.2,526616.8,530859.0,530441.4,545829.5,570833.2,576028.8,590182.3,594038.8,604155.5,649815.5,674728.8,646387.8,659652.9,668224.0
 "40000","Oklahoma",6,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",180078.8,169579.0,170656.1,178351.8,185621.3,191650.3,199438.8,194614.5,183517.2,189698.6,198066.5,205859.3,211888.4,222918.8,226431.4,231585.9,240366.7
 "41000","Oregon",8,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",159403.1,150915.0,153467.4,157167.5,159842.1,161594.8,170721.8,180687.2,190536.0,194853.2,197075.1,205147.9,223124.1,237609.9,218742.6,227380.3,236908.1
 "42000","Pennsylvania",2,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",592012.3,579841.1,598599.9,617736.5,632146.5,630112.0,648460.2,666917.9,681377.1,679378.3,707361.4,720483.0,768051.9,796775.0,757072.6,755376.8,766681.3
 "44000","Rhode Island",1,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",47416.7,46330.4,48875.2,49822.6,51121.6,49655.5,51460.6,52249.2,52707.7,53546.1,54778.0,57037.2,61185.9,62308.5,58518.3,60843.0,62154.0
 "45000","South Carolina",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",183034.2,181593.1,181171.7,185734.0,190850.8,190707.2,199973.2,211868.6,217818.8,227144.2,234131.5,247867.8,263830.8,272409.8,266549.2,276503.0,287438.5
 "46000","South Dakota",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",43139.2,41641.9,41961.0,45321.3,43934.8,43864.5,45697.2,48261.9,48541.2,49402.7,48603.2,50613.8,55506.5,61455.3,62288.0,64153.8,63943.9
 "47000","Tennessee",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",267290.0,270125.4,272658.2,280458.6,286446.8,286053.2,293179.3,307645.7,311436.7,322454.5,346314.2,355930.1,381192.6,408115.2,392124.2,409179.7,423415.7
 "48000","Texas",6,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",1119862.8,1075132.0,1112452.4,1195876.2,1238906.9,1250339.1,1317164.6,1341875.7,1326896.0,1407127.7,1469625.4,1510420.1,1555001.1,1668999.2,1699958.5,1773259.8,1821733.6
 "49000","Utah",7,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",104124.7,97470.2,101137.4,103655.8,108604.6,111367.4,116906.2,126172.1,132891.8,136610.2,147924.9,154981.3,170964.1,189584.2,187858.1,192818.6,193105.9
 "50000","Vermont",1,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",28369.4,27997.8,28931.7,29992.9,29973.3,29840.1,31290.2,31491.0,32256.4,31927.8,32453.0,33853.7,35075.9,36850.9,35282.6,37664.9,38191.8
