GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "39580","Raleigh-Cary, NC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",97.012,95.916,97.210,98.269,98.019,97.943,98.386,98.271,99.265,98.420,96.861,95.585,95.403,97.598,98.324,98.355,98.157
 "39660","Rapid City, SD (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",90.280,90.382,91.828,86.850,94.488,93.349,91.694,89.735,89.771,89.265,91.983,92.406,94.169,91.962,90.637,90.297,89.160
 "39740","Reading, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",99.027,99.295,98.105,97.602,97.772,99.856,97.306,98.142,98.690,99.016,98.365,97.352,96.037,96.114,96.328,96.466,97.060
 "39820","Redding, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",97.349,101.063,99.819,101.587,102.323,98.160,99.972,97.942,96.392,99.056,102.692,102.171,99.592,99.335,103.714,103.001,100.684
 "39900","Reno, NV (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",101.346,103.221,101.290,102.868,102.467,100.853,99.859,99.363,98.169,100.517,97.514,100.166,98.256,96.868,97.886,98.025,101.014
 "40060","Richmond, VA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",98.110,97.478,98.597,99.398,98.610,98.307,98.539,98.873,99.326,97.802,97.136,95.185,95.895,97.968,97.626,98.337,97.858
 "40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",106.323,106.157,105.165,104.566,104.456,105.660,107.095,107.095,105.644,102.803,106.018,105.653,104.421,105.586,106.698,107.341,106.442
 "40220","Roanoke, VA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",92.391,92.187,94.279,91.333,93.132,93.195,93.165,91.837,91.966,91.135,91.861,91.001,90.239,93.680,92.304,91.205,93.618
 "40340","Rochester, MN (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.197,95.561,91.189,93.568,94.482,93.903,95.865,93.562,92.839,92.848,93.082,94.681,96.687,91.945,92.006,92.958,90.821
 "40380","Rochester, NY (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",100.847,100.717,98.955,98.249,98.507,99.584,97.976,99.755,99.791,100.888,99.016,97.733,97.306,97.476,95.395,98.389,97.035
 "40420","Rockford, IL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",96.684,96.627,93.119,93.718,93.877,93.125,93.317,92.495,93.263,91.049,91.118,92.849,91.753,93.226,90.681,90.166,92.154
 "40580","Rocky Mount, NC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",88.678,88.489,89.725,91.212,89.083,89.865,89.079,90.691,87.830,89.852,86.199,83.961,83.830,87.634,87.354,88.325,88.012
 "40660","Rome, GA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",87.980,85.708,88.338,86.700,86.297,87.411,88.073,88.183,88.273,85.746,88.658,87.796,86.342,90.883,90.817,90.387,90.161
 "40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",101.286,105.151,102.764,104.939,104.854,103.272,103.090,101.240,101.096,103.592,108.911,107.396,106.957,106.271,109.904,109.091,106.670
 "40980","Saginaw, MI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.511,92.686,92.166,92.426,90.918,92.308,90.490,90.278,90.652,89.500,90.913,90.158,88.923,90.980,87.130,89.293,90.891
 "41060","St. Cloud, MN (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",97.315,92.672,94.823,93.795,95.150,95.291,94.491,93.419,93.662,90.678,93.005,94.633,91.472,87.463,91.739,89.301,87.632
 "41100","St. George, UT (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",98.539,93.687,94.517,93.822,96.420,95.079,94.279,98.230,99.177,99.023,94.771,95.421,95.857,94.074,94.900,96.734,97.321
 "41140","St. Joseph, MO-KS (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",92.573,92.662,91.309,90.283,90.977,91.970,90.106,89.969,88.687,88.157,89.634,88.626,87.757,88.859,87.070,87.589,86.382
 "41180","St. Louis, MO-IL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.019,93.296,96.960,96.289,94.483,95.588,96.891,94.561,94.520,95.682,94.484,95.096,95.209,96.268,96.553,94.973,95.088
 "41420","Salem, OR (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",94.140,99.019,98.893,98.173,101.072,99.348,97.687,98.936,97.114,99.079,102.398,101.839,100.935,101.979,104.810,102.459,103.649
 "41500","Salinas, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",104.640,107.715,106.837,109.395,110.060,108.911,106.593,106.010,104.781,107.801,112.129,111.469,110.255,109.259,113.082,113.181,109.042
 "41540","Salisbury, MD (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.832,91.435,95.057,94.432,92.768,93.974,95.881,93.738,91.355,90.922,93.971,92.594,90.974,93.133,94.228,92.643,95.617
 "41620","Salt Lake City-Murray, UT (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",98.475,101.990,99.186,102.655,102.162,100.944,100.287,99.128,98.301,100.497,97.848,99.641,97.270,96.115,95.848,97.145,100.868
 "41660","San Angelo, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.567,93.349,93.165,94.049,96.112,95.403,96.837,97.500,96.389,95.209,94.187,93.764,95.086,91.729,92.561,91.465,92.453
 "41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",96.107,95.132,96.420,96.621,97.423,97.447,97.716,97.452,98.267,97.140,95.527,95.753,96.784,96.181,95.006,94.328,94.716
 "41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",113.734,114.553,112.792,114.142,112.851,111.675,110.861,112.263,113.618,112.277,112.555,113.488,115.144,115.054,114.630,110.741,111.887
 "41780","Sandusky, OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",83.217,85.953,87.412,87.164,90.189,89.478,88.421,87.489,83.232,85.656,89.798,92.490,88.704,89.146,87.194,89.021,89.281
 "41860","San Francisco-Oakland-Fremont, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",119.080,115.209,113.931,112.378,112.523,112.932,114.038,115.785,116.390,121.600,122.338,119.722,119.582,120.038,118.003,117.551,115.613
 "41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",119.286,115.889,114.034,112.733,113.381,114.075,115.601,117.169,117.720,122.872,114.472,112.914,113.467,111.612,115.281,113.059,110.423
 "42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",105.083,109.247,106.460,109.694,107.226,106.645,106.094,105.310,104.996,108.291,111.338,110.169,111.349,108.614,112.651,111.021,108.596
 "42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",119.808,113.887,113.896,111.707,112.315,111.372,113.757,115.264,115.114,120.857,111.299,110.702,111.702,109.079,114.742,112.774,109.896
 "42140","Santa Fe, NM (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",98.005,102.033,100.167,103.183,102.107,100.167,101.628,98.694,98.448,98.750,96.191,96.886,96.619,93.231,94.928,94.064,98.767
 "42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",107.500,110.852,107.993,110.613,110.034,106.619,107.542,106.077,106.567,108.840,112.755,110.861,111.972,111.805,114.003,113.727,108.798
 "42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",118.089,113.460,113.660,110.417,112.301,111.525,113.215,114.620,115.051,120.293,113.114,111.474,111.386,109.860,112.524,110.253,107.784
 "42340","Savannah, GA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.768,94.934,96.289,97.854,97.900,96.329,96.532,96.118,97.101,96.308,95.147,94.126,92.371,95.415,96.132,95.908,95.206
 "42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.084,95.956,94.105,94.670,93.986,94.648,91.506,95.453,94.821,95.180,92.887,92.873,93.085,93.134,91.923,93.391,93.556
 "42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",109.115,108.461,106.428,106.098,105.318,105.173,107.483,107.932,110.155,112.085,110.462,112.458,113.029,114.481,114.020,112.731,111.133
 "42680","Sebastian-Vero Beach-West Vero Corridor, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.472,90.439,95.036,92.055,92.944,95.013,93.070,91.838,94.191,91.941,94.057,94.266,95.234,98.097,95.321,97.251,98.308
 "42700","Sebring, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",88.322,88.646,90.066,89.488,89.136,90.677,88.958,89.277,89.244,88.171,90.189,89.985,88.207,89.858,89.860,91.416,92.470
 "43100","Sheboygan, WI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.727,95.116,94.678,95.828,93.037,94.437,93.219,93.211,93.330,93.065,92.089,92.581,93.251,93.265,89.608,90.896,94.014
 "43300","Sherman-Denison, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.403,91.834,94.867,93.255,94.219,93.363,94.328,93.326,95.409,95.263,92.580,92.380,92.378,92.835,92.461,92.379,93.771
 "43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",90.913,90.027,90.596,93.548,93.449,91.986,94.122,93.191,92.756,90.586,89.934,89.849,88.859,90.471,88.795,87.441,84.766
 "43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.814,93.119,91.817,92.134,93.525,92.498,92.358,94.117,92.969,93.816,89.611,91.024,88.477,87.709,88.018,87.292,89.243
 "43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.519,90.797,92.322,90.449,91.100,90.850,90.337,89.671,90.248,89.706,91.517,92.391,90.546,90.239,87.745,88.222,86.454
 "43620","Sioux Falls, SD-MN (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",94.443,92.789,95.497,93.390,94.110,93.846,94.393,93.095,93.455,91.382,94.876,95.209,93.763,92.997,90.009,90.091,90.631
 "43640","Slidell-Mandeville-Covington, LA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",96.746,95.802,95.926,97.195,97.635,98.966,97.810,97.650,98.694,98.947,94.236,95.768,95.681,93.877,93.190,92.891,92.726
 "43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",92.430,93.290,92.859,92.243,90.448,92.315,91.951,90.511,91.364,88.582,91.867,92.062,91.525,91.691,92.293,91.378,92.858
 "43900","Spartanburg, SC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.707,90.942,90.628,92.361,92.181,91.085,92.581,91.906,93.327,92.506,89.811,89.703,88.872,92.188,90.945,90.489,91.051
 "44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.254,98.145,96.761,97.026,97.876,97.539,96.737,96.205,96.140,97.182,100.186,99.352,98.570,98.677,102.585,100.925,100.346
 "44100","Springfield, IL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.048,93.635,93.452,91.882,93.300,93.362,92.828,92.130,92.288,90.711,93.125,91.774,90.893,91.616,89.700,90.651,92.745
 "44140","Springfield, MA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",99.464,101.832,98.748,97.718,97.750,101.305,98.852,99.719,99.373,99.386,97.378,97.836,99.064,97.660,98.927,98.068,96.061
 "44180","Springfield, MO (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.741,92.181,92.019,90.420,90.770,91.418,89.856,90.276,89.547,88.331,89.801,90.148,88.463,89.103,86.693,89.110,88.585
 "44220","Springfield, OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",92.102,93.186,92.011,91.967,91.833,90.895,92.004,90.441,90.521,88.941,90.513,91.565,89.304,86.832,88.722,88.723,90.482
 "44300","State College, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",99.173,98.897,99.238,98.257,96.746,99.008,97.093,99.448,101.380,102.047,97.989,96.918,98.028,95.572,96.484,93.653,96.762
 "44420","Staunton-Stuarts Draft, VA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",89.512,85.794,88.329,87.876,90.232,90.765,91.172,91.386,83.878,88.874,92.439,89.478,87.575,92.750,91.406,92.875,91.128
 "44700","Stockton-Lodi, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",100.204,104.480,101.534,103.660,103.835,102.191,102.380,100.201,99.902,101.688,106.006,105.740,105.271,104.599,108.525,107.568,105.089
 "44940","Sumter, SC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",89.388,87.604,91.767,93.879,89.566,90.181,89.096,89.276,87.101,90.151,87.596,85.809,81.381,86.387,89.882,86.844,88.020
 "45060","Syracuse, NY (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",98.467,98.248,97.832,97.863,95.731,96.916,95.788,99.293,98.987,98.877,97.638,95.064,95.928,96.263,93.549,95.717,95.742
 "45220","Tallahassee, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.995,94.669,95.699,97.129,97.226,95.980,96.324,96.080,97.359,96.965,93.905,93.135,91.077,94.872,94.343,95.567,93.919
 "45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",103.255,103.308,101.377,100.198,100.291,101.236,101.300,100.909,97.088,96.969,95.286,96.489,101.327,98.777,99.856,102.473,100.890
 "45460","Terre Haute, IN (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",89.080,89.112,91.144,89.189,89.181,90.416,89.945,87.553,87.640,87.747,89.623,89.600,87.403,87.295,86.825,88.256,87.797
 "45500","Texarkana, TX-AR (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",88.620,86.721,88.423,90.223,89.688,88.619,89.375,90.028,90.297,88.406,87.077,87.771,87.504,87.839,85.288,85.636,84.012
 "45780","Toledo, OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.868,93.717,93.872,93.410,92.479,92.513,93.427,91.996,92.627,91.703,92.689,92.512,90.934,90.088,90.613,90.624,91.455
 "45820","Topeka, KS (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.470,92.622,92.991,92.046,91.557,91.609,92.372,90.276,89.859,89.192,91.771,90.809,90.108,89.340,87.335,85.839,88.820
 "45900","Traverse City, MI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",85.296,89.431,94.239,88.214,91.674,89.978,90.143,91.184,89.699,88.933,92.682,93.592,90.385,93.407,93.296,90.584,93.372
 "45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",104.569,110.204,107.106,107.160,108.377,108.641,110.335,108.567,108.798,109.857,103.872,104.275,104.167,101.899,100.757,102.418,103.180
 "46060","Tucson, AZ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",97.086,100.386,98.879,100.058,100.579,98.932,98.485,97.368,96.572,97.635,94.811,95.317,94.026,92.758,93.760,94.932,96.896
 "46140","Tulsa, OK (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",92.854,91.996,93.363,93.846,94.170,94.381,94.367,94.465,94.606,93.762,91.163,91.117,91.651,91.680,90.557,89.895,89.214
 "46220","Tuscaloosa, AL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",89.735,89.182,90.399,89.515,90.615,90.160,90.588,89.490,90.889,92.389,85.789,88.542,87.092,88.002,87.218,89.107,87.722
 "46300","Twin Falls, ID (Metropolitan Statistical Area) *", ,MARPP,1,"...","RPPs: All items ","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),93.868,94.106,94.692,89.363,90.288,87.994,89.741,90.860,89.427,92.108
 "46340","Tyler, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.932,95.368,97.409,96.760,95.865,97.606,95.469,96.687,96.970,95.184,93.415,94.492,95.392,94.502,92.048,92.965,92.156
 "46520","Urban Honolulu, HI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",111.864,117.634,112.429,113.055,112.371,115.712,114.631,113.972,113.372,113.615,112.828,113.177,115.663,114.067,113.093,111.424,110.961
 "46540","Utica-Rome, NY (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.729,95.778,95.064,94.139,93.526,95.776,94.359,96.668,95.323,95.484,95.019,92.871,93.418,92.466,89.917,92.735,92.678
 "46660","Valdosta, GA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",88.818,85.837,88.422,85.652,88.720,87.442,88.139,86.426,87.226,85.821,86.939,87.302,84.936,88.215,89.617,86.805,88.271
 "46700","Vallejo, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",116.786,113.723,111.922,109.530,109.703,110.176,110.743,112.668,113.092,117.577,110.453,109.217,110.661,109.395,112.589,109.359,108.479
 "47020","Victoria, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.872,92.567,92.346,95.457,94.571,95.955,95.931,96.125,97.536,94.741,93.611,93.463,95.348,91.711,90.960,91.206,89.839
 "47220","Vineland, NJ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",102.825,103.151,101.799,104.016,102.747,99.023,99.988,98.873,97.315,96.233,98.191,98.091,96.571,96.536,92.865,93.915,95.968
 "47260","Virginia Beach-Chesapeake-Norfolk, VA-NC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",100.066,99.186,100.927,101.346,100.142,99.749,100.082,100.214,100.986,99.094,97.870,95.534,95.585,97.868,97.905,97.722,97.941
 "47300","Visalia, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",94.855,98.136,96.385,98.417,98.651,96.994,97.181,95.489,94.602,96.542,100.410,99.576,98.783,98.919,102.358,101.480,99.825
 "47380","Waco, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.505,91.946,93.025,93.418,94.737,93.126,94.201,94.619,94.167,93.247,91.816,92.295,93.381,94.064,92.862,91.135,92.550
 "47460","Walla Walla, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",95.621,94.941,94.282,94.296,95.140,95.308,98.389,99.912,96.307,99.455,99.436,100.681,95.186,99.103,100.571,97.926,98.519
 "47580","Warner Robins, GA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",92.091,90.255,90.262,93.469,94.345,93.272,92.179,92.392,93.014,93.540,92.520,89.937,92.027,91.966,92.576,91.790,93.789
 "47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",114.766,114.975,114.594,113.465,111.694,113.893,113.707,113.707,112.096,109.828,111.221,109.752,111.438,111.564,111.207,109.543,108.884
 "47930","Waterbury-Shelton, CT (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",110.810,110.982,105.895,108.430,106.918,107.852,105.780,106.126,106.462,106.445,102.074,101.290,103.431,99.567,102.469,100.980,99.778
 "47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",90.406,90.856,92.322,90.367,90.986,92.359,92.234,90.409,90.530,90.169,91.127,92.848,90.972,89.126,87.859,87.956,87.057
 "48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.516,96.848,96.845,99.002,98.752,97.283,97.120,97.223,98.417,98.453,96.790,95.017,90.744,93.705,93.900,90.945,87.690
 "48140","Wausau, WI (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",94.763,94.976,94.607,93.349,94.070,94.321,90.730,92.466,91.999,91.097,92.197,92.964,90.162,91.150,91.811,90.740,92.651
 "48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",88.072,89.481,89.052,86.454,88.707,89.182,88.711,88.047,87.918,86.228,86.892,87.487,86.761,89.236,88.971,88.754,89.024
 "48300","Wenatchee-East Wenatchee, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",97.801,98.325,94.709,97.414,96.977,97.858,97.316,98.519,97.624,101.002,102.031,104.060,102.371,103.043,103.048,101.907,103.855
 "48540","Wheeling, WV-OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",87.274,87.857,89.564,88.750,90.469,90.521,90.803,90.571,91.047,89.415,87.039,87.585,86.976,89.361,89.154,88.953,88.323
 "48620","Wichita, KS (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",94.165,93.664,93.292,92.381,92.477,93.319,92.487,91.591,92.126,91.182,91.098,92.294,92.037,90.988,88.784,89.421,88.946
 "48660","Wichita Falls, TX (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.531,90.827,91.923,94.137,93.958,93.208,94.446,93.613,92.954,91.818,88.536,89.699,92.540,90.712,88.434,89.474,89.513
 "48680","Wildwood-The Villages, FL (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",90.370,91.753,91.035,90.365,93.041,93.416,93.107,93.686,93.793,91.272,93.272,94.237,92.050,95.975,91.121,94.522,85.424
 "48700","Williamsport, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",94.998,91.460,92.221,93.348,92.936,95.019,94.020,95.151,95.372,96.091,94.603,92.308,93.647,91.489,89.727,93.118,92.350
 "48900","Wilmington, NC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.230,91.841,94.686,94.414,95.169,94.889,95.590,93.663,95.115,93.913,95.014,93.457,94.045,97.018,96.010,95.442,96.422
 "49020","Winchester, VA-WV (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.086,89.826,93.724,94.177,94.629,96.589,93.462,95.408,94.674,92.693,95.845,94.475,94.318,97.351,95.915,94.558,96.450
 "49180","Winston-Salem, NC (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.873,90.670,91.971,93.229,92.619,92.575,93.085,92.977,93.073,91.621,90.741,89.321,89.472,91.596,92.131,91.602,92.043
 "49340","Worcester, MA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",104.667,103.481,103.220,103.779,103.001,101.702,103.106,102.019,106.261,104.805,101.355,100.978,101.811,100.439,105.086,102.982,102.523
 "49420","Yakima, WA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",93.013,96.377,95.603,98.057,97.111,96.964,96.794,94.492,94.369,94.883,97.245,96.795,96.211,97.690,100.838,97.902,95.545
 "49620","York-Hanover, PA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",99.146,99.973,98.293,95.823,96.529,98.991,97.593,98.457,97.993,100.209,97.697,96.568,97.693,96.651,95.607,97.086,96.000
 "49660","Youngstown-Warren, OH (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",91.273,90.946,90.649,89.195,90.754,90.385,90.025,88.688,87.775,87.790,88.602,88.787,86.066,86.871,86.490,85.894,87.394
 "49700","Yuba City, CA (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",97.816,100.851,98.140,102.154,102.227,100.469,98.668,97.782,97.630,98.085,103.515,102.679,101.999,101.501,102.654,103.778,104.233
 "49740","Yuma, AZ (Metropolitan Statistical Area)", ,MARPP,1,"...","RPPs: All items ","Index",92.407,98.064,96.301,95.841,93.827,94.289,93.129,94.972,92.678,93.256,90.300,90.423,88.668,89.215,85.855,88.086,92.706
 "00000","United States", ,MARPP,2,"..."," RPPs: Goods ","Index",99.500,99.453,99.542,99.535,99.566,99.573,99.586,99.583,99.583,99.563,99.542,99.573,99.541,99.568,99.542,99.542,99.567
 "00999","United States (Nonmetropolitan Portion) *", ,MARPP,2,"..."," RPPs: Goods ","Index",89.876,91.585,96.135,95.436,94.082,94.555,94.524,95.270,95.490,94.755,96.371,96.863,96.074,95.988,95.372,96.026,96.063
 "10180","Abilene, TX (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods ","Index",96.484,94.484,96.585,96.350,96.286,96.616,96.540,96.008,96.414,96.360,94.392,96.177,96.231,96.227,93.729,92.931,93.757
 "10420","Akron, OH (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods ","Index",90.319,95.505,92.381,95.079,98.028,100.286,97.424,96.725,94.910,95.534,97.338,95.852,93.858,94.435,92.313,94.121,93.628
 "10500","Albany, GA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods ","Index",96.785,94.608,96.592,96.129,95.647,96.131,96.036,95.304,96.143,95.710,95.595,95.382,95.198,95.799,95.001,96.306,96.269
 "10540","Albany, OR (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods ","Index",102.253,100.378,99.330,98.331,96.828,95.931,97.728,103.426,104.380,101.200,104.576,104.457,104.552,106.468,109.126,104.778,105.261
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods ","Index",101.335,101.528,98.269,97.982,96.903,97.041,96.962,98.717,98.113,98.419,100.086,97.109,98.592,95.407,96.365,97.362,99.693
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods ","Index",95.836,101.259,97.336,98.544,99.923,98.051,96.781,96.052,94.985,100.092,96.247,99.274,97.038,96.839,97.711,97.417,96.144
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods ","Index",96.811,94.540,96.853,96.523,96.395,96.761,97.191,96.187,96.785,96.536,93.563,95.091,94.561,95.168,93.951,93.003,93.691
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,MARPP,2,"..."," RPPs: Goods ","Index",101.259,101.448,98.106,98.204,98.482,98.930,98.567,99.953,99.111,99.783,100.377,97.159,98.884,95.687,97.477,98.229,100.569
